rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
789,douyin-top-account-redfox,@redfox-data/douyin-top-account-redfox,239,0,0,enterprise,data-analysis,红狐数据,false,,,2026-06-05,2026-08-16,1.0.0,抖音每日最具影响力账号榜单追踪分析工具；日榜每日17:30更新/回溯7天，周榜每周一17:30更新/回溯3周，月榜每月2号9点更新/回溯3月；当用户需要查询抖音账号排名、抖音日榜/周榜/月榜、抖音赛道TOP账号或下载榜单报告时使用,抖音每日最具影响力账号榜单追踪分析工具；日榜每日17:30更新/回溯7天，周榜每周一17:30更新/回溯3周，月榜每月2号9点更新/回溯3月；当用户需要查询抖音账号排名、抖音日榜/周榜/月榜、抖音赛道TOP账号或下载榜单报告时使用
790,geo-analyzer-redfox,@redfox-data/geo-analyzer-redfox,239,0,1,enterprise,data-analysis,红狐数据,false,,,2026-07-22,2026-08-15,1.0.2,GEO（生成式引擎优化）品牌分析工具。自动向豆包、Kimi、DeepSeek 三个 AI 搜索引擎提问，分析品牌在 AI 回答中的出现率、情绪、信源引用、竞品对比，生成交互式 HTML 报告。当用户需要分析品牌在 AI 搜索引擎中的表现、GEO 优化、AI 搜索品牌监测、品牌 AI 可见度分析时使用。触发词：GEO分析、品牌AI搜索分析、AI搜索引擎优化、品牌可见度、GEO、geo analyze,GEO（生成式引擎优化）品牌分析工具。自动向豆包、Kimi、DeepSeek 三个 AI 搜索引擎提问，分析品牌在 AI 回答中的出现率、情绪、信源引用、竞品对比，生成交互式 HTML 报告。当用户需要分析品牌在 AI 搜索引擎中的表现、GEO 优化、AI 搜索品牌监测、品牌 AI 可见度分析时使用。触发词：GEO分析、品牌AI搜索分析、AI搜索引擎优化、品牌可见度、GEO、geo analyze
791,vda65-product-audit,@engicool/vda65-product-audit,239,0,1,enterprise,professional,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-15,1.1.0,提供VDA6.5产品审核标准解读与全流程指导；用于执行汽车行业产品审核、准备审核检查清单、分析审核发现并输出改进建议,提供VDA6.5产品审核标准解读与全流程指导；用于执行汽车行业产品审核、准备审核检查清单、分析审核发现并输出改进建议
792,ixhlink-skills-article-gen,@ixhlink/ixhlink-skills-article-gen,238,0,0,enterprise,content-creation,星华智联科技,true,莆田市星华智联科技有限公司,,2026-06-26,2026-08-16,1.0.1,智能文章助手，支持选题策划、大纲生成、文章撰写、润色改写、去AI味等全套写作能力，当用户要求'写文章'、'写一篇'、'帮我写'、'润色'、'改写'、'去AI味'、'生成大纲'、'优化标题'时使用。,智能文章助手，支持选题策划、大纲生成、文章撰写、润色改写、去AI味等全套写作能力，当用户要求'写文章'、'写一篇'、'帮我写'、'润色'、'改写'、'去AI味'、'生成大纲'、'优化标题'时使用。
793,biz-admin-document,@kunlungrowth/biz-admin-document,238,0,0,enterprise,office-efficiency,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-07-25,2026-08-15,1.0.0,撰写通知请示报告函等行政公文，符合格式规范与行文语气。适用企业行政与文书岗位。,撰写通知请示报告函等行政公文，符合格式规范与行文语气。适用企业行政与文书岗位。
794,qms-environment-analysis,@engicool/qms-environment-analysis,238,0,1,enterprise,business-ops,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-15,1.1.0,基于QMS框架的内外部环境因素分析与可视化；用于ISO 9001质量管理体系内审/管理评审时识别机遇与风险、制定改进计划、生成SWOT/PESTEL分析报告,基于QMS框架的内外部环境因素分析与可视化；用于ISO 9001质量管理体系内审/管理评审时识别机遇与风险、制定改进计划、生成SWOT/PESTEL分析报告
795,dimens-sdk,@org-gpgr8p77/dimens-sdk,238,0,0,enterprise,dev-programming,江西睿云枢算科技有限公司,true,江西睿云枢算科技有限公司,,2026-06-18,2026-08-15,1.0.16,用于维表智联开发者接入，适合 Web/H5、BFF、Node.js、移动端、HTTP API、@bintel/dimens-cli SDK、token 刷新、密钥存放、上下文传递和资源调用代码集成问题。,用于维表智联开发者接入，适合 Web/H5、BFF、Node.js、移动端、HTTP API、@bintel/dimens-cli SDK、token 刷新、密钥存放、上下文传递和资源调用代码集成问题。
796,inspection-record-digester,@engicool/inspection-record-digester,238,0,1,enterprise,data-analysis,工程客,true,上海锋库网络科技有限公司,,2026-07-13,2026-08-14,1.0.0,将现场拍摄或扫描的检查记录表格（质量巡检、设备点检、体系审核）进行视觉识别、结构化、合并清洗与分析，产出 Markdown 分析报告与 CSV 结构化数据。,将现场拍摄或扫描的检查记录表格（质量巡检、设备点检、体系审核）进行视觉识别、结构化、合并清洗与分析，产出 Markdown 分析报告与 CSV 结构化数据。
797,financing-bp-builder,@org-vc3t81nj/financing-bp-builder,237,0,1,enterprise,business-ops,博维管理咨询,true,博维管理咨询（广州）有限公司,,2026-07-17,2026-08-16,1.0.0,与需要股权融资的企业一问一答、分阶段共创投资人导向的路演 BP（PPT pitch deck）。基于 Sequoia / YC 权威方法论，引导企业提供信息后自动生成路演 deck。,与需要股权融资的企业一问一答、分阶段共创投资人导向的路演 BP（PPT pitch deck）。基于 Sequoia / YC 权威方法论，引导企业提供信息后自动生成路演 deck。
798,recruitment-expert,@org-ledklnij/recruitment-expert,237,0,2,enterprise,business-ops,朝志咨询,true,上海朝志管理咨询有限公司,,2026-07-25,2026-08-16,2.0.1,我是你的人才资本风险控制师，提供招聘全链路10步智囊服务：需求诊断防伪坑、人才画像逆向塑模、渠道特种作战、面试三围裁决、薪酬深层博弈、背调风险地图与入职复盘。内置12条智能路由秒懂意图，6道闸门守护关键决策。每步结构化模板输出，让招聘从凭感觉变为看证据。只需一句「我要招人」，从诊断到闭环，一步到位。,我是你的人才资本风险控制师，提供招聘全链路10步智囊服务：需求诊断防伪坑、人才画像逆向塑模、渠道特种作战、面试三围裁决、薪酬深层博弈、背调风险地图与入职复盘。内置12条智能路由秒懂意图，6道闸门守护关键决策。每步结构化模板输出，让招聘从凭感觉变为看证据。只需一句「我要招人」，从诊断到闭环，一步到位。
799,3d-web-experience-zh,@org-02qudk26/3d-web-experience-zh,237,0,0,enterprise,dev-programming,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-15,1.0.0,使用 Three.js / R3F / Spline 构建 Web 端 3D 体验。,使用 Three.js / R3F / Spline 构建 Web 端 3D 体验。
800,skill-lab,@hantele/skill-lab,237,0,1,enterprise,ai-agent,广州瀚信通信科技股份有限公司,true,广州瀚信通信科技股份有限公司,,2026-06-14,2026-08-15,2.0.0,创建、编辑、测试、打包与发布技能（skill）。当用户需要新建技能、改进已有技能、把重复工作流固化为技能、打包发布到 SkillHub，或评估技能质量时使用。涵盖需求访谈、测试评估、失败模式追踪、发布检查清单。,创建、编辑、测试、打包与发布技能（skill）。当用户需要新建技能、改进已有技能、把重复工作流固化为技能、打包发布到 SkillHub，或评估技能质量时使用。涵盖需求访谈、测试评估、失败模式追踪、发布检查清单。
801,ixhlink-skills-app-iwmt,@ixhlink/ixhlink-skills-app-iwmt,237,0,0,enterprise,business-ops,星华智联科技,true,莆田市星华智联科技有限公司,,2026-06-29,2026-08-15,1.0.0,调用「进销存库存表」接口完成库存查询、实体消歧、商品新增与安全出入库（IN/OUT）；适用于用户以自然语言查库存、入库/出库、解析商品/库房/供应商/客户，或提及进销存、条码时。,调用「进销存库存表」接口完成库存查询、实体消歧、商品新增与安全出入库（IN/OUT）；适用于用户以自然语言查库存、入库/出库、解析商品/库房/供应商/客户，或提及进销存、条码时。
802,production-relations-refactor,@efficient-technology/production-relations-refactor,237,0,0,enterprise,business-ops,效享网络,true,四川效享网络科技有限公司,,2026-06-06,2026-08-14,1.0.0,生产关系重构方法。核心能力：将任何组织/团队/企业的传统生产关系重构为AI辅助一人简易完成。三步法：拆解（识别每种关系的存在理由）→消除（去掉历史/技术/制度局限造成的补偿关系）→重整（基于AI和数字技术能力模型重编为端到端协作基元链）。覆盖从传统生产关系识别、关系分析、补偿关系消除、协作基元链设计到重构验证的完整流程。触发词：生产关系重构、组织重构、协作关系重构、管理扁平化、去中心化组织、自治团,生产关系重构方法。核心能力：将任何组织/团队/企业的传统生产关系重构为AI辅助一人简易完成。三步法：拆解（识别每种关系的存在理由）→消除（去掉历史/技术/制度局限造成的补偿关系）→重整（基于AI和数字技术能力模型重编为端到端协作基元链）。覆盖从传统生产关系识别、关系分析、补偿关系消除、协作基元链设计到重构验证的完整流程。触发词：生产关系重构、组织重构、协作关系重构、管理扁平化、去中心化组织、自治团
803,citation-management,@org-02qudk26/citation-management,236,0,0,enterprise,professional,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-15,1.0.0,学术研究的综合引文管理。在 Google Scholar 和 PubMed 中搜索论文，提取准确的元数据，验证引文，并生成格式正确的 BibTeX 条目。当您需,学术研究的综合引文管理。在 Google Scholar 和 PubMed 中搜索论文，提取准确的元数据，验证引文，并生成格式正确的 BibTeX 条目。当您需
804,quality-document-control,@engicool/quality-document-control,236,0,0,enterprise,business-ops,工程客,true,上海锋库网络科技有限公司,,2026-07-13,2026-08-15,1.0.0,"质量体系文件管控助手。聚焦文件管控生命周期——编号体系设计、审批与变更流程、文件矩阵/受控清单生成、记录留存期限判定、外来文件受控、版本与作废判断。生成为主+轻交互，纯文字MD输出，企业专属信息标""待企业补充""。不替代iso9001-qms-generator等文档内容生成类技能。","质量体系文件管控助手。聚焦文件管控生命周期——编号体系设计、审批与变更流程、文件矩阵/受控清单生成、记录留存期限判定、外来文件受控、版本与作废判断。生成为主+轻交互，纯文字MD输出，企业专属信息标""待企业补充""。不替代iso9001-qms-generator等文档内容生成类技能。"
